MEM = MEAN
TIME = 160212/0000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.304

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
306.319,9280.17,-43.7236,-51.0142,49.2612,-34.1204,-999.0
280.507,9865.57,-48.2886,-54.8234,51.6098,-34.0291,-999.0
256.429,10451.2,-52.2423,-58.5854,54.3073,-32.6536,-999.0
233.991,11039.4,-55.2799,-62.1751,58.2464,-30.4274,-999.0
213.097,11633.1,-57.4939,-64.6456,64.6744,-28.5587,-999.0
193.664,12234.9,-59.0695,-67.9097,72.3574,-28.3467,-999.0
175.61,12846.7,-60.3167,-71.78,80.043,-28.9186,-999.0
158.86,13469.7,-61.6079,-75.7022,85.3368,-30.7349,-999.0
143.337,14105.0,-62.8559,-79.9661,86.6259,-32.3511,-999.0
128.97,14754.1,-63.8149,-80.4479,83.031,-33.3101,-999.0
115.693,15419.5,-64.3449,-80.4479,75.5188,-32.578,-999.0
103.435,16104.6,-64.3736,-80.4479,66.2315,-30.308,-999.0
92.1393,16813.4,-63.5314,-80.4479,55.1791,-25.5818,-999.0
81.7488,17551.3,-61.8266,-80.4479,42.4639,-18.6833,-999.0
72.2071,18322.2,-60.4579,-80.4479,28.8859,-15.3602,-999.0
63.4627,19128.6,-59.476,-80.4479,21.3783,-15.281,-999.0
54.6421,20079.6,-56.9193,-80.4479,5.14673,-4.02851,-999.0


MEM = mem002
TIME = 160213/1800
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.991

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
991.2,382.991,0.0724622,-11.218,-7.79459,1.78303,-999.0
983.405,446.175,-0.849509,-11.4589,-8.3721,2.01371,-999.0
972.995,530.892,-1.8099,-11.7141,-8.57066,2.17947,-999.0
959.781,639.402,-2.94781,-12.0255,-8.63931,2.35379,-999.0
943.451,774.845,-4.36397,-12.5481,-8.63352,2.6991,-999.0
923.672,941.3,-5.94585,-15.0581,-8.40219,3.99013,-999.0
900.017,1145.35,-3.85211,-17.4093,-2.7426,7.88273,-999.0
872.124,1395.3,-1.2831,-10.2013,4.14019,8.06133,-999.0
840.022,1695.19,-0.231546,-6.23006,13.3457,7.67773,-999.0
804.142,2045.57,0.66652,-5.3619,23.9187,2.76321,-999.0
764.982,2447.32,1.12022,-6.61296,27.0642,-4.28983,-999.0
723.062,2900.73,0.643817,-8.50758,25.7206,-5.87452,-999.0
678.922,3405.48,-0.961018,-10.6123,26.5106,-5.3986,-999.0
633.122,3960.6,-3.65621,-13.5809,29.0889,-9.27328,-999.0
587.412,4548.63,-7.29853,-17.5319,31.5376,-15.1223,-999.0
543.835,5144.35,-11.3936,-20.8928,34.4613,-18.4925,-999.0
502.914,5739.36,-15.5582,-23.8176,36.4497,-21.4522,-999.0
464.52,6333.55,-19.8172,-27.3832,38.4682,-25.0175,-999.0
428.52,6926.71,-24.2912,-32.596,41.071,-27.485,-999.0
394.791,7518.44,-28.9924,-38.4147,43.6957,-28.5613,-999.0
363.221,8108.33,-33.8513,-43.398,46.2041,-29.5149,-999.0
333.684,8696.38,-38.8022,-47.4028,48.5762,-30.419,-999.0
306.072,9282.78,-43.7432,-50.7892,50.4122,-31.0151,-999.0
280.285,9867.91,-48.3916,-54.2934,52.2857,-30.6437,-999.0
256.23,10453.2,-52.3472,-58.0394,54.5169,-29.0138,-999.0
233.813,11041.0,-55.3929,-61.2647,58.3507,-27.1202,-999.0
212.939,11634.5,-57.4216,-64.4093,64.5094,-26.2176,-999.0
193.525,12236.4,-58.9269,-68.0809,72.7283,-26.2997,-999.0
175.488,12848.1,-60.3941,-71.6642,80.2096,-27.4666,-999.0
158.753,13470.6,-61.7511,-75.4407,85.1114,-29.9532,-999.0
143.246,14105.3,-63.0195,-79.7749,86.4467,-32.0095,-999.0
128.893,14753.7,-63.9514,-80.4479,83.4426,-33.1113,-999.0
115.629,15418.7,-64.3425,-80.4479,76.0169,-32.291,-999.0
103.383,16104.1,-63.9604,-80.4479,66.2717,-30.0482,-999.0
92.0981,16814.2,-62.9824,-80.4479,54.799,-26.2633,-999.0
81.7179,17553.1,-61.5228,-80.4479,41.5518,-21.7269,-999.0
72.1856,18324.1,-60.4758,-80.4479,27.6729,-16.7233,-999.0
63.4495,19131.1,-58.8277,-80.4479,20.0943,-13.624,-999.0
54.6375,20083.5,-56.549,-80.4479,3.02602,-0.455786,-999.0


MEM = mem002
TIME = 160213/1900
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.092

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
989.777,383.092,1.23945,-13.3015,-7.30016,2.94876,-999.0
981.976,446.518,0.310112,-13.5199,-7.78835,3.32556,-999.0
971.607,531.559,-0.653726,-13.7275,-7.9149,3.58539,-999.0
958.392,640.484,-1.80022,-13.9713,-7.90077,3.84452,-999.0
942.11,776.459,-3.18499,-14.2868,-7.7587,4.19141,-999.0
922.353,943.592,-4.79627,-15.6382,-6.77921,5.73895,-999.0
898.736,1148.36,-3.0905,-15.8189,0.79809,10.834,-999.0
870.882,1398.82,-0.995368,-9.53955,8.03386,10.5844,-999.0
838.821,1699.04,0.0374768,-5.84514,15.8242,9.08619,-999.0
802.994,2049.72,0.815675,-4.91248,25.9707,3.57467,-999.0
763.889,2451.59,1.09444,-6.37028,28.6102,-3.02509,-999.0
722.029,2905.0,0.693061,-8.80017,27.8417,-3.79979,-999.0
677.961,3409.91,-0.754455,-10.8548,29.4327,-2.95545,-999.0
632.231,3965.42,-3.43173,-13.5244,31.6101,-7.3297,-999.0
586.586,4553.86,-7.1516,-16.9978,34.0606,-12.2552,-999.0
543.072,5149.84,-11.3025,-20.7747,35.1131,-16.5495,-999.0
502.214,5744.98,-15.467,-24.682,36.8647,-20.1105,-999.0
463.881,6339.19,-19.7416,-29.4227,39.1992,-22.9423,-999.0
427.94,6932.2,-24.3236,-34.9746,42.0249,-24.2842,-999.0
394.265,7523.65,-29.0438,-41.4457,45.096,-25.4764,-999.0
362.744,8113.3,-33.8543,-47.2192,48.1693,-27.0496,-999.0
333.256,8701.18,-38.7993,-50.3155,50.3086,-28.3531,-999.0
305.685,9287.38,-43.7821,-51.9119,51.3814,-28.785,-999.0
279.938,9872.18,-48.503,-54.3092,52.6609,-28.0312,-999.0
255.92,10457.0,-52.4985,-57.6165,55.1165,-26.1325,-999.0
233.538,11044.4,-55.3622,-60.9645,59.6982,-24.5656,-999.0
212.696,11638.0,-57.2651,-64.7906,66.8335,-23.6241,-999.0
193.311,12240.0,-58.8783,-68.2601,74.9916,-24.509,-999.0
175.302,12851.6,-60.3196,-71.6218,81.2587,-26.707,-999.0
158.593,13474.3,-61.5648,-75.5206,85.3774,-28.9759,-999.0
143.108,14109.5,-62.5808,-80.1051,86.097,-30.1026,-999.0
128.777,14759.0,-63.4797,-80.4479,82.9695,-30.1033,-999.0
115.533,15424.6,-64.1172,-80.4479,75.9852,-29.2083,-999.0
103.305,16109.8,-64.0931,-80.4479,66.3719,-27.6232,-999.0
92.0367,16818.5,-63.3312,-80.4479,54.5837,-26.8399,-999.0
81.6713,17555.3,-62.0259,-80.4479,41.3343,-24.1382,-999.0
72.1528,18324.3,-60.6113,-80.4479,27.7371,-17.166,-999.0
63.4297,19130.9,-58.4413,-80.4479,18.9559,-10.5753,-999.0
54.6307,20082.6,-56.6584,-80.4479,5.0419,1.74788,-999.0


MEM = mem002
TIME = 160213/2000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.204

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
988.652,383.204,2.40987,-13.3582,-7.01833,5.46609,-999.0
980.872,446.897,1.47817,-13.5709,-7.53841,6.10441,-999.0
970.488,532.296,0.506446,-13.7576,-7.68875,6.46559,-999.0
957.319,641.679,-0.645249,-13.9612,-7.70933,6.74787,-999.0
941.042,778.226,-2.04051,-14.1958,-7.66608,7.0005,-999.0
921.307,946.057,-3.72261,-14.4724,-7.63015,7.18925,-999.0
897.714,1151.42,-2.6278,-14.4101,2.12597,13.5861,-999.0
869.891,1402.24,-0.775411,-8.57378,9.52747,12.8671,-999.0
837.864,1702.86,0.424405,-5.27215,18.8761,11.0217,-999.0
802.073,2054.1,1.2508,-4.85118,27.9603,4.63129,-999.0
763.016,2456.4,1.30658,-6.6196,29.7039,-1.45724,-999.0
721.211,2909.87,0.653202,-9.18692,29.136,-2.1531,-999.0
677.196,3414.72,-0.693506,-11.3186,30.5595,-1.51479,-999.0
631.523,3970.28,-3.39698,-13.2066,33.322,-4.73638,-999.0
585.929,4558.84,-7.09093,-16.6473,35.814,-10.0599,-999.0
542.466,5154.99,-11.1753,-21.2055,36.1783,-15.1606,-999.0
501.659,5750.3,-15.3406,-26.0095,37.4391,-18.493,-999.0
463.377,6344.39,-19.8278,-31.322,39.8543,-20.0465,-999.0
427.483,6937.04,-24.384,-38.7036,43.4302,-22.6067,-999.0
393.853,7528.28,-28.9986,-46.7352,47.7998,-26.0345,-999.0
362.373,8117.84,-33.8247,-52.31,51.1945,-27.6277,-999.0
332.922,8705.56,-38.8391,-53.9393,52.6412,-27.4367,-999.0
305.386,9291.47,-43.8532,-53.9687,52.8558,-26.477,-999.0
279.669,9875.97,-48.5606,-55.0378,53.5385,-24.7962,-999.0
255.68,10460.5,-52.4894,-57.693,56.0119,-23.1151,-999.0
233.323,11048.0,-55.2613,-61.4762,61.1471,-21.5755,-999.0
212.506,11641.8,-57.139,-65.1766,68.5992,-21.568,-999.0
193.143,12243.9,-58.7312,-68.2223,76.0316,-23.4428,-999.0
175.155,12856.1,-59.9791,-71.7695,81.9806,-25.5782,-999.0
158.466,13479.8,-61.002,-76.1915,85.7506,-27.4357,-999.0
142.999,14116.6,-61.9104,-80.4479,85.8479,-27.7009,-999.0
128.684,14767.9,-62.8333,-80.4479,82.2111,-26.8821,-999.0
115.455,15434.8,-63.737,-80.4479,74.7782,-25.9157,-999.0
103.242,16120.4,-63.9868,-80.4479,64.846,-24.4596,-999.0
91.9866,16828.9,-63.2901,-80.4479,53.2481,-24.1606,-999.0
81.6337,17565.1,-62.077,-80.4479,38.8497,-24.7151,-999.0
72.1265,18332.4,-61.228,-80.4479,26.4135,-18.8659,-999.0
63.4136,19137.6,-58.2093,-80.4479,18.7044,-10.6494,-999.0
54.6251,20089.5,-56.3301,-80.4479,6.84992,2.5205,-999.0


MEM = mem002
TIME = 160213/2100
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.294

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
987.081,383.294,3.29557,-12.3138,-7.2378,7.5497,-999.0
979.311,447.206,2.38577,-12.5174,-7.81653,8.46569,-999.0
968.944,532.906,1.43032,-12.6956,-7.96548,8.92183,-999.0
955.79,642.682,0.291544,-12.8933,-7.97105,9.23772,-999.0
939.536,779.727,-1.09465,-13.127,-7.8965,9.51375,-999.0
919.839,948.179,-2.77028,-13.4048,-7.7668,9.74824,-999.0
896.281,1153.86,-2.72162,-13.7343,1.63192,16.2375,-999.0
868.496,1404.65,-0.826503,-7.97183,9.97017,14.4928,-999.0
836.52,1705.52,0.808404,-4.87663,20.4895,10.8326,-999.0
800.79,2057.33,1.7488,-5.18267,28.8024,4.44084,-999.0
761.799,2460.18,1.64714,-6.93414,30.4527,-0.0625065,-999.0
720.066,2913.97,0.802943,-9.76117,29.7793,-1.02928,-999.0
676.123,3418.85,-0.7036,-11.7139,31.6249,-0.54303,-999.0
630.528,3974.34,-3.35073,-14.13,35.4857,-4.01769,-999.0
585.016,4562.97,-6.91494,-17.7126,37.2731,-9.50586,-999.0
541.63,5159.34,-10.9989,-22.6598,37.2321,-14.6729,-999.0
500.896,5754.51,-15.4323,-28.9377,38.5047,-17.5654,-999.0
462.687,6348.23,-19.8003,-37.8605,42.5393,-21.0148,-999.0
426.861,6940.78,-24.2307,-47.3764,47.3359,-25.1438,-999.0
393.291,7532.03,-28.9488,-53.5734,51.0392,-26.8916,-999.0
361.863,8121.39,-33.9007,-56.0153,53.1158,-26.4474,-999.0
332.46,8708.7,-38.9653,-56.6351,53.7513,-25.2218,-999.0
304.968,9294.16,-43.9668,-56.3995,53.676,-23.7154,-999.0
279.294,9878.27,-48.6134,-56.7293,53.8941,-22.3657,-999.0
255.344,10462.7,-52.3972,-58.8726,56.5454,-20.8401,-999.0
233.025,11050.4,-55.0299,-62.3548,62.3879,-19.6872,-999.0
212.242,11644.5,-56.9463,-65.1985,70.1589,-20.9384,-999.0
192.912,12247.0,-58.5152,-68.2126,77.8321,-23.3911,-999.0
174.953,12859.7,-59.6535,-71.9642,83.4915,-25.7918,-999.0
158.291,13484.3,-60.5362,-76.5858,87.6611,-26.7591,-999.0
142.85,14122.0,-61.5353,-80.4479,87.2604,-27.2334,-999.0
128.558,14773.9,-62.5353,-80.4479,82.3556,-27.0483,-999.0
115.351,15441.3,-63.4759,-80.4479,73.0268,-25.4719,-999.0
103.156,16126.6,-64.0541,-80.4479,63.1551,-25.0473,-999.0
91.9191,16833.6,-63.8048,-80.4479,51.3428,-23.0228,-999.0
81.5826,17567.4,-62.5697,-80.4479,37.8384,-24.1051,-999.0
72.0907,18331.3,-62.1188,-80.4479,25.899,-18.1288,-999.0
63.392,19131.7,-59.3247,-80.4479,19.1177,-9.3649,-999.0
54.6177,20079.1,-56.7869,-80.4479,8.81153,2.75402,-999.0


MEM = mem002
TIME = 160213/2200
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.342

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
985.409,383.342,3.76896,-11.8663,-7.56573,9.60188,-999.0
977.659,447.372,2.88371,-12.0894,-8.36811,10.9662,-999.0
967.309,533.234,1.93827,-12.2811,-8.60359,11.5868,-999.0
954.169,643.223,0.80529,-12.4912,-8.64641,11.9792,-999.0
937.948,780.532,-0.594114,-12.7579,-8.55601,12.4297,-999.0
918.282,949.312,-2.24718,-13.081,-7.9741,13.1769,-999.0
894.759,1155.55,-1.97129,-11.4802,2.42875,18.518,-999.0
867.018,1407.38,0.396389,-6.53987,13.5299,16.2167,-999.0
835.09,1709.42,1.61828,-4.86431,23.6235,12.4112,-999.0
799.422,2062.04,2.20356,-5.03654,29.2494,5.84109,-999.0
760.494,2465.3,1.73827,-6.7707,30.1234,1.18613,-999.0
718.833,2919.26,0.910243,-10.03,30.5905,0.902577,-999.0
674.974,3424.25,-0.545416,-13.2188,34.0131,0.0864614,-999.0
629.473,3979.84,-3.08591,-17.2176,37.7096,-4.97339,-999.0
584.058,4568.5,-6.75764,-20.9758,38.4607,-10.6395,-999.0
540.761,5164.71,-10.9623,-25.8469,38.0922,-14.8981,-999.0
500.112,5759.67,-15.3574,-34.0041,40.2609,-19.1136,-999.0
461.975,6353.3,-19.6968,-43.8811,44.8213,-23.4585,-999.0
426.215,6945.8,-24.2148,-51.2549,49.5429,-26.0019,-999.0
392.703,7536.8,-29.0421,-54.555,52.7049,-26.0113,-999.0
361.329,8125.72,-34.0702,-55.7355,53.7824,-24.5348,-999.0
331.976,8712.48,-39.12,-56.5402,53.5143,-22.8961,-999.0
304.531,9297.52,-44.0219,-57.0828,52.732,-21.5307,-999.0
278.902,9881.51,-48.5157,-57.9185,53.1225,-20.285,-999.0
254.993,10466.2,-52.1648,-60.0834,56.4905,-18.8622,-999.0
232.712,11054.4,-54.7739,-62.5331,63.694,-18.8406,-999.0
211.965,11648.7,-56.8406,-65.2059,71.6631,-20.8787,-999.0
192.668,12251.4,-58.3056,-68.2332,79.1066,-23.8387,-999.0
174.74,12864.4,-59.3972,-72.0646,84.9815,-25.5727,-999.0
158.106,13489.3,-60.3832,-76.7217,88.4919,-26.6747,-999.0
142.691,14127.0,-61.4783,-80.4479,87.7449,-26.5807,-999.0
128.425,14778.5,-62.5693,-80.4479,82.7453,-25.5492,-999.0
115.24,15445.4,-63.4422,-80.4479,73.4182,-23.805,-999.0
103.066,16130.3,-64.0316,-80.4479,62.5396,-22.4859,-999.0
91.8478,16836.2,-64.088,-80.4479,49.3385,-22.5832,-999.0
81.5285,17567.4,-63.3462,-80.4479,36.9114,-22.9779,-999.0
72.053,18328.4,-62.4837,-80.4479,25.3195,-18.1681,-999.0
63.3691,19125.1,-60.3705,-80.4479,18.7081,-9.94594,-999.0
54.6099,20068.3,-57.1097,-80.4479,12.0431,2.51759,-999.0


MEM = mem002
TIME = 160213/2300
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.368

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
984.292,383.368,3.91171,-9.54339,-8.78273,10.0303,-999.0
976.548,447.469,3.10058,-9.77051,-10.0622,12.0427,-999.0
966.217,533.443,2.18463,-9.96649,-10.4625,13.0569,-999.0
953.087,643.582,1.06967,-10.1796,-10.5438,13.7437,-999.0
936.879,781.095,-0.295036,-10.4305,-10.4363,14.3405,-999.0
917.228,950.22,-1.69098,-10.9835,-8.08805,17.3302,-999.0
893.727,1157.22,-0.798189,-9.52696,3.9425,21.0712,-999.0
866.012,1410.05,1.20829,-5.46834,16.3665,18.974,-999.0
834.116,1713.09,2.39201,-3.67871,27.2615,14.1831,-999.0
798.477,2066.82,2.93586,-4.05278,31.5601,8.61841,-999.0
759.589,2471.16,2.33794,-6.36263,31.319,3.01197,-999.0
717.977,2925.76,1.0984,-10.2412,32.4746,1.61246,-999.0
674.178,3430.87,-0.512387,-14.1413,35.9694,-1.01054,-999.0
628.738,3986.43,-2.98556,-18.8113,38.405,-8.02812,-999.0
583.389,4574.99,-6.68744,-24.7489,39.2885,-12.911,-999.0
540.161,5170.95,-10.9186,-31.5474,39.775,-16.5886,-999.0
499.569,5765.74,-15.2813,-38.8538,41.7648,-20.8039,-999.0
461.481,6359.3,-19.6829,-46.3707,46.2955,-24.3631,-999.0
425.765,6951.56,-24.3404,-50.8713,50.7796,-25.152,-999.0
392.292,7542.07,-29.2691,-52.7661,53.3856,-24.3713,-999.0
360.955,8130.35,-34.2953,-54.5316,53.7213,-23.08,-999.0
331.638,8716.56,-39.2637,-56.2106,52.6172,-21.5463,-999.0
304.226,9301.28,-44.0408,-57.3431,51.7104,-19.8055,-999.0
278.627,9885.28,-48.4026,-58.5239,52.6632,-18.3937,-999.0
254.746,10470.2,-52.0208,-60.3469,57.1423,-17.6791,-999.0
232.492,11058.2,-54.9295,-62.6734,64.2405,-18.6288,-999.0
211.77,11652.0,-56.9399,-65.0705,72.3454,-21.0967,-999.0
192.496,12254.5,-58.1884,-68.1925,80.2927,-23.3967,-999.0
174.59,12868.1,-59.0337,-72.6637,86.0426,-25.1934,-999.0
157.977,13494.1,-59.8115,-78.0184,89.0307,-26.292,-999.0
142.58,14133.5,-60.7719,-80.4479,87.5569,-26.3101,-999.0
128.33,14786.9,-61.8389,-80.4479,82.0319,-25.5555,-999.0
115.161,15455.4,-62.9697,-80.4479,72.1059,-24.209,-999.0
103.002,16141.0,-63.8427,-80.4479,59.5319,-19.999,-999.0
91.7971,16846.8,-64.0027,-80.4479,49.3658,-21.4169,-999.0
81.4906,17577.1,-63.6714,-80.4479,37.8109,-22.8505,-999.0
72.0264,18337.0,-62.4565,-80.4479,24.6594,-18.7132,-999.0
63.353,19132.5,-60.6613,-80.4479,20.0493,-8.65816,-999.0
54.6044,20072.6,-57.7293,-80.4479,16.2748,2.80763,-999.0


MEM = mem002
TIME = 160214/0000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.345

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
983.633,383.345,3.52714,-7.27166,-7.43886,10.7606,-999.0
975.88,447.423,2.94831,-7.49188,-9.29494,14.476,-999.0
965.551,533.414,2.13898,-7.70708,-10.0505,16.9407,-999.0
952.43,643.61,1.08736,-7.93606,-10.1842,18.4949,-999.0
936.228,781.214,-0.248243,-8.17762,-10.0935,19.232,-999.0
916.579,950.543,-1.39284,-8.92628,-7.04319,21.824,-999.0
893.096,1158.07,-0.00249592,-8.11089,6.03995,23.7525,-999.0
865.394,1411.64,1.85273,-4.67249,19.1028,21.0459,-999.0
833.512,1715.63,3.34083,-3.36754,30.0168,15.459,-999.0
797.901,2070.65,4.0246,-4.70864,33.3124,10.7182,-999.0
759.052,2476.25,3.17486,-7.41692,32.2942,5.42825,-999.0
717.477,2931.7,1.45493,-10.5864,33.674,1.87387,-999.0
673.709,3437.06,-0.537587,-14.0225,36.2898,-2.50204,-999.0
628.306,3992.42,-3.11253,-19.4411,38.7119,-8.428,-999.0
582.995,4580.71,-6.6848,-26.8544,40.1554,-13.4037,-999.0
539.805,5176.65,-10.7893,-34.9693,40.5598,-17.5818,-999.0
499.246,5771.54,-15.1964,-41.9913,42.7313,-21.1952,-999.0
461.188,6365.03,-19.755,-46.5207,47.1043,-22.9005,-999.0
425.495,6956.94,-24.5275,-48.2571,51.4183,-22.8945,-999.0
392.046,7546.92,-29.4984,-49.4235,53.6588,-22.2126,-999.0
360.733,8134.63,-34.5111,-51.9012,53.5821,-21.0167,-999.0
331.435,8720.32,-39.4308,-55.0221,52.4009,-19.4008,-999.0
304.044,9304.67,-44.1143,-57.4205,51.7354,-17.8591,-999.0
278.463,9888.47,-48.4207,-59.1552,53.1911,-16.9195,-999.0
254.599,10473.0,-52.1787,-60.9911,57.6208,-17.479,-999.0
232.361,11060.5,-55.0851,-62.799,64.6801,-19.1242,-999.0
211.654,11654.0,-56.9931,-64.8392,73.3107,-20.7199,-999.0
192.393,12256.4,-58.1731,-68.3041,81.5699,-22.3252,-999.0
174.5,12870.0,-58.923,-73.3801,87.632,-23.7754,-999.0
157.899,13496.3,-59.6008,-78.9412,90.6808,-25.3378,-999.0
142.513,14136.4,-60.3982,-80.4479,88.5131,-26.347,-999.0
128.274,14791.0,-61.3441,-80.4479,81.6938,-26.5588,-999.0
115.114,15460.6,-62.6343,-80.4479,71.3883,-25.985,-999.0
102.963,16146.4,-63.8995,-80.4479,59.0078,-21.3486,-999.0
91.7667,16851.6,-64.1733,-80.4479,49.1108,-18.4723,-999.0
81.4682,17581.4,-63.6274,-80.4479,38.6256,-18.2616,-999.0
72.0104,18341.0,-62.452,-80.4479,24.0549,-13.7522,-999.0
63.3432,19135.6,-60.9324,-80.4479,19.2147,-6.33662,-999.0
54.601,20073.1,-58.328,-80.4479,18.8501,1.60893,-999.0


MEM = mem001
TIME = 160212/0000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.322

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
974.349,384.322,12.8119,0.305062,-1.96053,-2.57309,-999.0
966.764,450.754,12.4431,-0.448903,-2.8378,-3.08732,-999.0
956.697,539.913,11.6013,-0.562886,-2.6848,-3.061,-999.0
943.443,654.169,10.4405,-0.510829,-2.5609,-2.7962,-999.0
927.743,796.829,9.07078,-0.647935,-2.19912,-2.21869,-999.0
906.579,973.122,9.93002,-4.20969,-0.725262,1.35996,-999.0
884.513,1189.55,11.2114,-7.9573,1.78826,-0.293709,-999.0
859.299,1451.73,10.633,-9.31628,5.30791,-7.96164,-999.0
828.779,1762.45,9.91617,-11.109,8.66127,-11.0297,-999.0
793.777,2121.94,8.40647,-14.2472,13.983,-11.0147,-999.0
753.754,2530.23,6.01468,-19.2022,20.861,-7.87584,-999.0
711.485,2987.2,2.95101,-22.2273,23.082,-11.3542,-999.0
667.505,3492.61,-0.409826,-24.7322,25.696,-12.8372,-999.0
623.277,4045.6,-4.27622,-25.9417,26.9666,-14.4598,-999.0
578.795,4629.41,-8.411,-25.5292,29.2059,-18.5689,-999.0
535.148,5220.76,-12.6287,-24.2969,32.9866,-24.9479,-999.0
494.349,5811.94,-17.0948,-24.9893,35.2524,-29.3204,-999.0
456.715,6401.86,-21.7211,-27.9741,35.9051,-34.5342,-999.0
421.346,6989.8,-26.4863,-35.3645,33.3998,-40.8395,-999.0
388.994,7574.92,-31.4613,-41.3053,30.4383,-47.6577,-999.0
357.889,8156.88,-36.5593,-48.358,27.0259,-53.5697,-999.0
328.094,8736.76,-41.8665,-52.8237,27.227,-59.963,-999.0
301.796,9314.11,-46.9106,-54.2682,28.952,-61.0225,-999.0
277.637,9887.79,-51.5786,-57.7798,29.7218,-58.7838,-999.0
252.689,10461.2,-55.652,-63.0694,32.6859,-54.6377,-999.0
230.177,11039.5,-58.0781,-66.7168,39.6433,-43.6572,-999.0
209.741,11624.8,-59.884,-68.8601,43.4069,-36.1008,-999.0
189.939,12221.6,-59.8382,-72.6907,52.0662,-33.146,-999.0
173.189,12838.4,-55.4148,-75.6228,54.023,-28.183,-999.0
158.043,13472.7,-54.928,-77.4776,56.174,-23.9591,-999.0
142.574,14117.9,-57.3202,-79.956,55.8983,-19.0341,-999.0
128.238,14773.2,-59.8315,-80.4479,50.6961,-15.2797,-999.0
115.844,15439.0,-61.1967,-80.4479,45.5532,-13.4469,-999.0
102.342,16122.3,-62.8548,-80.4479,43.4869,-10.4362,-999.0
90.1218,16831.4,-64.0709,-80.4479,38.1697,-15.1605,-999.0
80.8608,17564.3,-63.2405,-80.4479,28.1288,-17.5217,-999.0
71.7781,18321.4,-62.4858,-80.4479,19.6791,-11.3716,-999.0
63.1941,19113.9,-59.1922,-80.4479,15.6575,-4.09972,-999.0
54.5335,20050.0,-57.2564,-80.4479,9.88692,3.9482,-999.0


MEM = mem001
TIME = 160212/0100
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.222

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
976.574,384.222,11.9046,0.126422,-2.88155,-1.66593,-999.0
968.875,450.505,12.1664,-0.565646,-3.99173,-2.20098,-999.0
958.61,539.583,11.4421,-0.653623,-3.1061,-1.98579,-999.0
945.564,653.766,10.3683,-0.641999,-1.84978,-1.51854,-999.0
929.458,796.39,9.08603,-0.869497,-0.85369,-0.875317,-999.0
909.933,972.553,9.988,-3.7149,1.32271,2.47451,-999.0
886.607,1188.87,11.3632,-7.7504,3.52392,0.344446,-999.0
859.125,1451.47,10.8117,-9.23637,6.10998,-8.12447,-999.0
827.523,1763.17,9.92847,-11.4088,8.53359,-11.0739,-999.0
792.236,2123.84,8.20206,-14.6015,15.6901,-10.5251,-999.0
753.743,2532.92,5.69907,-18.5602,19.6603,-11.2069,-999.0
712.545,2990.19,2.92684,-22.2852,22.8168,-14.2914,-999.0
669.158,3495.66,-0.314725,-24.0406,25.2041,-16.3198,-999.0
624.131,4049.04,-4.09489,-24.3619,26.2884,-19.6912,-999.0
579.161,4634.06,-8.15116,-22.6254,28.6984,-24.1431,-999.0
536.267,5226.65,-12.3038,-21.9884,32.5709,-28.6405,-999.0
495.975,5818.27,-16.78,-24.0999,33.7819,-33.0341,-999.0
458.172,6408.01,-21.504,-30.1491,33.3067,-38.0208,-999.0
422.735,6995.75,-26.0605,-45.6097,30.1186,-46.6158,-999.0
389.532,7581.48,-31.0451,-43.249,27.3509,-53.2004,-999.0
358.446,8164.63,-36.2245,-46.1395,25.2558,-57.3058,-999.0
329.361,8744.99,-41.5156,-46.8265,24.047,-64.7178,-999.0
302.169,9322.86,-46.6219,-50.8311,26.5756,-70.5784,-999.0
276.775,9898.55,-51.6054,-56.597,29.3461,-67.0639,-999.0
253.087,10474.0,-55.2906,-61.5396,34.8315,-59.6531,-999.0
231.013,11053.2,-57.4232,-66.2373,38.6353,-51.6332,-999.0
210.458,11639.3,-59.3098,-69.0059,41.6421,-42.4638,-999.0
191.339,12235.6,-59.3328,-72.3797,51.312,-33.6885,-999.0
173.577,12849.7,-56.5503,-75.2452,54.8338,-29.3214,-999.0
157.097,13482.8,-56.3588,-77.3595,57.119,-25.7137,-999.0
141.824,14129.8,-57.9297,-80.1391,55.4769,-20.6223,-999.0
