MEM = DETERMINISTIC
TIME = 160503/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
61.17,19346.68,-58.57,-84.9,11.9622809186,-17.5821522017,0.0
52.79,20270.0,-59.36,-84.96,3.52203065508,-9.66095754322,0.0
45.55,21194.61,-58.18,-85.12,2.91391403703,-8.16517851654,0.0
39.33,22120.19,-57.43,-85.51,-1.99665453152,-4.64287012036,0.0
33.98,23046.45,-55.9,-86.13,2.00158749811,-0.0478691033736,0.0
29.37,23973.18,-55.71,-86.6,3.22304560938,-3.0703376885,0.0
25.4,24900.17,-54.15,-86.69,5.71623697417,-4.97956800023,0.0
21.99,25827.33,-52.52,-86.47,7.87372508364,-6.61386830035,0.0
19.06,26754.56,-49.89,-86.93,6.7780371043,-2.46298539853,0.0
16.54,27681.82,-49.19,-87.53,5.9694381624,3.53875866397,0.0
14.37,28609.09,-46.78,-88.25,4.78916207641,9.31870155814,0.0
12.49,29536.36,-44.9,-88.63,3.37608334676,12.4174849619,0.0


MEM = DETERMINISTIC
TIME = 160506/0600
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
962.17,420.5,18.63,12.37,-1.00602484717,8.88491071753,0.0
956.27,473.6,21.8,11.54,-0.0292310512681,20.9351847502,0.0
949.08,539.27,24.21,10.11,2.24389265951,24.994511301,0.0
940.6,617.95,25.01,9.3,4.4018305241,25.7517692163,0.0
930.76,710.1,24.72,9.13,5.89014381469,25.0733847931,0.0
919.55,816.15,24.05,8.89,6.94531015628,23.6897023314,0.0
906.96,936.53,23.19,8.53,8.13150780354,21.5307750081,0.0
892.98,1071.68,22.23,8.21,9.32436504225,18.4831462263,0.0
877.63,1222.02,21.03,8.02,9.66958192855,15.5954391157,0.0
860.92,1387.97,19.66,7.73,9.66872664558,12.4021540895,0.0
842.88,1569.95,18.15,7.11,10.12913904,10.4853675964,0.0
823.53,1768.36,16.51,5.87,10.724199717,7.38984539992,0.0
802.9,1983.62,14.6,4.86,11.6810610967,4.60835900106,0.0
781.06,2216.12,12.55,3.53,13.1570569672,1.77656563286,0.0
758.04,2466.26,10.27,2.3,14.7581268667,-0.667581549518,0.0
733.91,2734.44,7.79,0.69,15.9470814239,-3.12580266252,0.0
708.76,3021.02,5.6,-3.79,16.4003368734,-5.62788515576,0.0
682.7,3326.4,3.99,-12.77,15.2413168934,-6.52928823003,0.0
655.87,3650.96,2.19,-24.06,13.8661329952,-5.47879564437,0.0
628.35,3995.08,-0.23,-27.23,13.8153641413,-4.21060112075,0.0
600.23,4359.14,-3.2,-26.34,14.8822143247,-3.45772401355,0.0
571.6,4743.54,-5.99,-31.78,16.2948671398,-4.45165812377,0.0
542.59,5148.68,-9.12,-24.39,18.234241539,-5.2389186204,0.0
513.32,5574.99,-12.38,-26.43,19.9694273839,-4.58094629736,0.0
483.92,6022.92,-15.31,-27.3,20.6363439825,-6.93687869403,0.0
454.53,6492.97,-18.71,-26.36,21.3948238061,-8.63972657565,0.0
425.27,6985.64,-22.1,-29.45,22.8083956178,-8.14862780125,0.0
396.26,7501.47,-25.58,-34.45,22.8548857929,-7.08788456974,0.0
367.61,8041.03,-29.58,-40.49,21.3273521805,-6.50008006124,0.0
339.4,8604.87,-34.44,-45.98,20.48952373,-7.69742458329,0.0
311.69,9193.58,-39.62,-50.83,22.392822113,-10.6664395232,0.0
284.61,9807.78,-45.15,-56.29,23.2871564799,-13.3150990662,0.0
258.25,10448.0,-51.09,-57.4,24.1803784754,-15.907716011,0.0
232.76,11114.88,-56.78,-61.87,28.6355365568,-16.6863588236,0.0
208.26,11809.24,-62.87,-67.37,31.5784566611,-14.0464287684,0.0
185.0,12531.96,-66.33,-71.54,29.0921594626,-12.3548818901,0.0
163.31,13283.92,-67.67,-72.27,30.8962990149,-9.23995268123,0.0
143.48,14065.97,-65.23,-73.61,31.6194928989,-10.438783922,0.0
125.62,14878.92,-62.57,-76.98,30.5746281339,-13.0411840539,0.0
109.55,15723.54,-61.61,-82.24,26.9232284904,-16.145147075,0.0
95.07,16600.44,-61.63,-86.72,21.8649256204,-15.1343471128,0.0
82.13,17505.85,-61.55,-86.28,21.7611124024,-15.9500685581,0.0
70.83,18425.02,-59.83,-84.94,12.4803991167,-16.9775804318,0.0
61.11,19346.68,-59.71,-84.88,7.19963142663,-9.76177502363,0.0
52.73,20270.0,-58.6,-84.89,7.70236142471,-5.26602240492,0.0
45.51,21194.61,-58.56,-85.14,9.78553977692,-6.38154709633,0.0
39.29,22120.19,-56.59,-85.51,7.44700202678,-4.32382489361,0.0
33.95,23046.45,-56.47,-86.2,5.57661639117,-4.29147253527,0.0
29.36,23973.18,-54.08,-86.47,1.39939937196,-2.6022298798,0.0
25.4,24900.17,-53.96,-86.55,-2.48300874563,-0.962597089247,0.0
21.99,25827.33,-53.41,-86.61,-8.80365484839,-1.86966871586,0.0
19.04,26754.56,-52.82,-86.95,-5.24637360663,1.89708968661,0.0
16.5,27681.82,-51.05,-87.53,1.92530757152,2.39288874486,0.0
14.31,28609.09,-49.17,-88.26,8.07099595313,2.52156395233,0.0
12.43,29536.36,-46.45,-88.6,12.6358059373,1.98323354134,0.0


MEM = DETERMINISTIC
TIME = 160506/0900
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
960.82,420.5,16.15,12.27,-2.13656177201,8.08085078469,0.0
954.87,473.6,18.84,12.32,2.77451120305,16.544346252,0.0
947.62,539.27,20.55,12.15,4.70566076909,16.9910936847,0.0
939.05,617.95,21.75,11.84,8.93466562971,9.39544867182,0.0
929.19,710.1,25.39,8.82,7.67157163498,5.83994064795,0.0
918.04,816.15,25.83,7.13,5.98902558127,5.10969019577,0.0
905.53,936.53,24.69,6.79,6.39187287176,4.39301251456,0.0
891.64,1071.68,23.58,6.16,6.89059291296,3.68541831621,0.0
876.36,1222.02,22.16,5.68,7.39698271772,3.12004470043,0.0
859.73,1387.97,20.7,4.55,8.07844530394,2.5626338009,0.0
841.75,1569.95,19.03,3.4,8.45156599045,2.3295361909,0.0
822.45,1768.36,17.12,2.88,9.0247363776,1.95121707065,0.0
801.88,1983.62,15.04,2.31,9.21720750198,1.78663568566,0.0
780.08,2216.12,12.88,0.83,9.34646036331,1.37516506767,0.0
757.1,2466.26,10.79,-2.58,8.58962081437,-0.609684478018,0.0
733.04,2734.44,8.84,-8.52,5.18631899359,-5.66185760026,0.0
707.97,3021.02,6.53,-10.34,2.10895492186,-9.84577955826,0.0
681.98,3326.4,4.25,-13.59,3.06291263214,-9.71431778419,0.0
655.17,3650.96,1.91,-24.11,6.23282755386,-7.95759698496,0.0
627.66,3995.08,-0.57,-30.71,10.7611939288,-4.49709191292,0.0
599.54,4359.14,-3.28,-35.67,15.2436204957,-3.94226830943,0.0
570.92,4743.54,-6.29,-25.92,18.9479740843,-5.28680474813,0.0
541.94,5148.68,-9.05,-23.19,20.7759276211,-4.7163618454,0.0
512.73,5574.99,-11.92,-26.65,22.0567606321,-6.0050924007,0.0
483.39,6022.92,-15.21,-28.53,24.1533707491,-7.55994947183,0.0
454.05,6492.97,-18.63,-30.23,26.5189118311,-7.00164744141,0.0
424.79,6985.64,-22.45,-31.63,27.9369128624,-6.36249548548,0.0
395.76,7501.47,-26.26,-28.9,24.8205604775,-9.04375822773,0.0
367.1,8041.03,-29.96,-35.91,21.9448451204,-13.2588811581,0.0
338.9,8604.87,-34.55,-47.99,22.3205486045,-13.5391118002,0.0
311.21,9193.58,-39.86,-53.21,23.9447852705,-12.7263080024,0.0
284.13,9807.78,-45.53,-57.82,25.5428337934,-12.4580724454,0.0
257.79,10448.0,-51.27,-59.62,30.5009288126,-12.665093514,0.0
232.3,11114.88,-57.28,-61.98,37.7210214179,-12.9074374032,0.0
207.82,11809.24,-63.07,-67.02,38.4995695129,-10.431245174,0.0
184.6,12531.96,-66.23,-71.28,38.8283287578,-11.133844108,0.0
162.98,13283.92,-67.23,-71.86,34.6726738584,-10.3166080974,0.0
143.17,14065.97,-66.32,-74.69,31.7759552281,-9.14162583182,0.0
125.33,14878.92,-61.65,-78.02,26.5181796388,-12.8079710416,0.0
109.37,15723.54,-60.37,-82.44,23.9302740183,-10.9106986216,0.0
94.98,16600.44,-60.8,-85.95,22.9343126774,-12.2252141847,0.0
82.05,17505.85,-62.55,-86.99,20.7924536084,-12.3456555114,0.0
70.74,18425.02,-59.86,-85.21,16.1226053511,-13.5668786432,0.0
61.02,19346.68,-60.35,-84.8,14.0293090732,-7.72862863655,0.0
52.61,20270.0,-59.95,-84.98,13.5402878691,-8.55650735374,0.0
45.39,21194.61,-58.38,-85.12,8.22004481618,-12.7403576745,0.0
39.16,22120.19,-58.98,-85.58,8.92986189838,-9.29247509708,0.0
33.8,23046.45,-57.41,-86.21,4.29975521808,-6.68728317022,0.0
29.2,23973.18,-55.55,-86.54,1.33559127202,-1.41234817074,0.0
25.25,24900.17,-54.58,-86.59,0.822430867251,3.87921947668,0.0
21.85,25827.33,-53.15,-86.61,2.48214089808,8.10353917053,0.0
18.93,26754.56,-50.69,-87.0,0.238243004234,6.72148099713,0.0
16.42,27681.82,-49.73,-87.61,1.92946447962,6.26015735372,0.0
14.26,28609.09,-48.76,-88.29,1.51842438358,0.868906109084,0.0
12.39,29536.36,-46.01,-88.47,-2.07553077823,-3.71677096986,0.0


MEM = DETERMINISTIC
TIME = 160506/1200
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
960.98,420.5,13.52,12.25,1.7691469198,4.87923064457,0.0
954.97,473.6,15.82,12.21,2.41531352511,8.87146919984,0.0
947.65,539.27,17.56,12.46,3.18526668568,7.26312751229,0.0
939.04,617.95,22.29,11.04,3.08157201391,-2.0357829653,0.0
929.19,710.1,25.59,7.8,2.7989798197,-3.41117376085,0.0
918.03,816.15,25.55,6.62,3.38068678204,-3.51796568532,0.0
905.51,936.53,24.7,5.3,4.25829939744,-3.95567122276,0.0
891.61,1071.68,23.56,4.14,4.56340488574,-3.84546700063,0.0
876.33,1222.02,22.22,3.25,4.5833679534,-3.66803162421,0.0
859.69,1387.97,20.81,1.54,4.36966193581,-3.62261296674,0.0
841.71,1569.95,19.26,-0.12,3.63339470862,-4.00005562127,0.0
822.42,1768.36,17.51,-0.78,2.02957804488,-5.42546617498,0.0
801.87,1983.62,15.66,-1.96,0.834170646597,-7.49584434605,0.0
780.1,2216.12,13.6,-2.35,0.567906299146,-9.0015416509,0.0
757.17,2466.26,11.41,-2.52,0.820101088231,-10.328182557,0.0
733.15,2734.44,9.11,-2.81,1.6526406283,-10.8380049556,0.0
708.12,3021.02,6.66,-3.23,3.1987030474,-11.1552032091,0.0
682.15,3326.4,3.91,-3.99,5.62863976285,-11.181579242,0.0
655.32,3650.96,1.15,-6.15,8.83494802102,-11.5723672138,0.0
627.75,3995.08,-1.67,-9.06,12.4084570366,-12.3049372074,0.0
599.55,4359.14,-4.36,-14.26,16.2631976878,-11.8767278683,0.0
570.88,4743.54,-6.8,-16.91,19.1966489127,-10.874214085,0.0
541.89,5148.68,-8.73,-36.37,21.5736818172,-9.51512741846,0.0
512.69,5574.99,-11.98,-24.79,22.6248029985,-11.2556695091,0.0
483.36,6022.92,-15.2,-25.11,24.4784107369,-13.8943728941,0.0
454.02,6492.97,-18.49,-27.94,23.8143956527,-13.5284596162,0.0
424.8,6985.64,-22.07,-32.43,24.2119775735,-13.1734019644,0.0
395.8,7501.47,-25.99,-36.8,23.4938543275,-12.1208901003,0.0
367.13,8041.03,-30.29,-42.29,25.1945625164,-10.3895939891,0.0
338.87,8604.87,-35.16,-47.87,28.8067990157,-8.9612889984,0.0
311.12,9193.58,-40.48,-52.05,31.164000956,-8.21643012006,0.0
283.99,9807.78,-45.98,-55.29,32.3622045519,-9.83238951627,0.0
257.62,10448.0,-51.52,-59.85,34.1540260708,-11.9806496285,0.0
232.13,11114.88,-57.46,-63.98,35.906095367,-12.146558395,0.0
207.66,11809.24,-62.9,-68.65,37.1357530244,-14.8231767389,0.0
184.45,12531.96,-66.48,-71.08,41.8850580497,-15.8019871368,0.0
162.85,13283.92,-66.96,-71.78,44.4966061541,-9.15002936901,0.0
143.15,14065.97,-64.31,-77.88,36.258397591,-9.78326650236,0.0
125.36,14878.92,-62.79,-80.41,29.3854968999,-11.5871057691,0.0
109.34,15723.54,-60.79,-83.13,25.4981557095,-11.7818019986,0.0
94.96,16600.44,-60.17,-85.13,21.0269377493,-11.5835635511,0.0
82.1,17505.85,-60.59,-85.85,18.7070684668,-16.2274444276,0.0
70.81,18425.02,-61.18,-85.64,13.5646647309,-15.2246459398,0.0
61.04,19346.68,-60.64,-84.85,13.0102432912,-10.0264728537,0.0
52.64,20270.0,-59.13,-85.04,12.9479314705,-7.35245997781,0.0
45.42,21194.61,-58.54,-85.2,11.225208028,-15.3429197878,0.0
39.21,22120.19,-57.3,-85.52,5.48643403343,-4.97479459589,0.0
33.86,23046.45,-57.33,-86.12,0.674824669328,-5.22441615207,0.0
29.25,23973.18,-55.98,-86.56,-1.65831913709,-3.87849251065,0.0
25.28,24900.17,-55.65,-86.8,5.2332866031,2.19772188183,0.0
21.87,25827.33,-53.12,-86.5,8.03219511338,2.09223011342,0.0
18.94,26754.56,-52.8,-87.23,4.35040916011,1.45562654289,0.0
16.41,27681.82,-51.97,-87.68,1.05580968027,0.8583392719,0.0
14.23,28609.09,-50.21,-88.27,-5.04877695792,6.41585108526,0.0
12.35,29536.36,-47.47,-88.81,-7.60492505531,17.9946167718,0.0


MEM = DETERMINISTIC
TIME = 160506/1500
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
960.94,420.5,22.44,13.93,-1.75269415853,1.92686122252,0.0
955.09,473.6,21.74,13.72,-1.81807964666,1.91920766939,0.0
947.89,539.27,21.07,13.55,-1.81468858047,1.78640507548,0.0
939.34,617.95,22.99,10.03,-1.49787719017,-0.785069640744,0.0
929.47,710.1,23.71,8.71,-0.178202050622,-3.63061847161,0.0
918.26,816.15,24.76,7.01,4.56470177642,-3.40614326173,0.0
905.72,936.53,24.38,5.54,6.06131565514,-2.15833741907,0.0
891.8,1071.68,23.34,4.11,6.25922195175,-1.40369067779,0.0
876.51,1222.02,22.11,2.98,5.85940910384,-0.90394320309,0.0
859.86,1387.97,20.8,1.57,5.28118763989,-0.519686244779,0.0
841.88,1569.95,19.37,-0.11,4.87495197673,-0.648725574635,0.0
822.59,1768.36,17.76,-1.43,5.05871177457,-1.32335416831,0.0
802.05,1983.62,15.96,-1.57,6.23849706305,-2.40723567287,0.0
780.31,2216.12,14.07,-1.84,7.97625095247,-3.82157913417,0.0
757.41,2466.26,11.92,-2.43,9.53073099958,-5.80161251819,0.0
733.43,2734.44,9.5,-2.4,11.2009246092,-8.39156455864,0.0
708.41,3021.02,6.9,-2.94,12.8756803218,-11.2321718422,0.0
682.45,3326.4,4.0,-3.44,13.6517439867,-13.6184271709,0.0
655.61,3650.96,0.87,-4.0,13.6304142208,-15.2180407612,0.0
627.99,3995.08,-2.53,-4.69,13.6658848145,-16.4957557276,0.0
599.7,4359.14,-5.27,-11.92,14.7736336532,-16.9831447878,0.0
570.92,4743.54,-7.79,-17.72,16.0693479676,-15.0321701073,0.0
541.81,5148.68,-10.16,-20.45,18.4346594717,-11.5819820904,0.0
512.5,5574.99,-12.86,-18.62,26.6772694988,-12.6102875211,0.0
483.12,6022.92,-15.63,-21.51,29.3806143162,-11.7573559678,0.0
453.8,6492.97,-18.18,-28.18,24.6001023718,-9.08033510175,0.0
424.64,6985.64,-21.48,-33.82,20.5977718846,-6.22668018376,0.0
395.69,7501.47,-25.97,-37.61,21.3069708837,-4.74705640593,0.0
367.0,8041.03,-30.7,-40.37,25.1938549663,-4.32004261319,0.0
338.7,8604.87,-35.65,-42.48,29.0602817385,-4.88909722758,0.0
310.92,9193.58,-40.67,-47.3,31.9271603865,-5.42300468927,0.0
283.78,9807.78,-46.28,-53.73,32.3243379234,-4.64649120469,0.0
257.38,10448.0,-52.03,-58.68,35.4531809608,-4.09580253611,0.0
231.88,11114.88,-57.7,-63.27,39.3129292082,-5.88938667671,0.0
207.42,11809.24,-62.91,-67.2,44.3189901518,-13.4735883266,0.0
184.23,12531.96,-66.67,-70.4,45.8334140825,-12.0498246205,0.0
162.65,13283.92,-66.91,-72.26,45.7842245835,-8.9576149971,0.0
142.93,14065.97,-65.27,-75.5,40.6860909833,-10.8333359217,0.0
125.13,14878.92,-62.71,-80.33,31.0855160675,-6.52241898598,0.0
109.17,15723.54,-60.01,-83.73,26.6060323465,-11.6404834205,0.0
94.84,16600.44,-60.19,-84.95,18.600186689,-15.207819893,0.0
81.99,17505.85,-60.96,-84.96,16.750857519,-8.39917758399,0.0
70.73,18425.02,-59.73,-84.74,16.6459821204,-13.5133567335,0.0
61.04,19346.68,-59.07,-84.67,11.2165483889,-8.0747594076,0.0
52.66,20270.0,-59.41,-84.97,12.4551126762,-14.4395738861,0.0
45.45,21194.61,-57.4,-85.13,4.9840794706,-12.1584854482,0.0
39.25,22120.19,-57.68,-85.57,0.704430151446,-6.02374586404,0.0
33.91,23046.45,-55.78,-86.09,0.117306116555,-4.79986265441,0.0
29.3,23973.18,-56.32,-86.58,1.25044230971,-2.21827224836,0.0
25.34,24900.17,-53.81,-86.58,-1.73466252862,-1.03817410653,0.0
21.94,25827.33,-52.49,-86.35,-2.75675254628,2.21727824422,0.0
19.01,26754.56,-51.9,-87.19,0.893939189507,9.59993702311,0.0
16.49,27681.82,-49.32,-87.56,1.7034310277,14.6551130174,0.0
14.32,28609.09,-48.01,-88.32,3.04279941271,17.8198359317,0.0
12.45,29536.36,-46.76,-89.05,5.97940052878,16.2340457562,0.0


MEM = DETERMINISTIC
TIME = 160506/1800
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
962.18,420.5,25.82,14.46,-5.83483871006,-16.1626192401,0.0
956.39,473.6,25.05,14.24,-6.22007454737,-17.2015246127,0.0
949.26,539.27,24.32,14.08,-6.36097768918,-17.543301194,0.0
940.77,617.95,23.48,13.9,-6.44224117969,-17.6999121719,0.0
930.89,710.1,22.53,13.72,-6.46077294864,-17.6931561689,0.0
919.6,816.15,21.46,13.52,-6.4324915609,-17.5586153706,0.0
906.91,936.53,20.26,13.29,-6.35632083449,-17.2759741316,0.0
892.81,1071.68,18.97,12.99,-6.10978483554,-16.9520113945,0.0
877.33,1222.02,18.31,11.59,-2.83744016639,-9.64079463916,0.0
860.53,1387.97,18.79,5.82,-0.34833529417,-4.63271105728,0.0
842.45,1569.95,18.16,2.74,1.08951493623,-3.24304426001,0.0
823.1,1768.36,17.01,-0.18,5.7700494352,-2.93364728132,0.0
802.5,1983.62,15.32,-2.08,8.05356240718,-2.76206270182,0.0
780.69,2216.12,13.38,-3.38,9.65858499065,-2.05475758496,0.0
757.72,2466.26,11.21,-3.68,10.9193634399,-1.49770832801,0.0
733.66,2734.44,8.79,-3.87,12.0033730839,-1.27855286186,0.0
708.57,3021.02,6.25,-4.16,13.28031365,-1.20392927106,0.0
682.55,3326.4,3.63,-4.01,15.2428730023,-1.0445004532,0.0
655.69,3650.96,0.87,-3.95,17.3943878129,-0.884205384736,0.0
628.08,3995.08,-2.08,-5.13,19.213893957,-1.63032251403,0.0
599.84,4359.14,-4.91,-9.58,21.0947494583,-4.62640368651,0.0
571.07,4743.54,-8.01,-13.62,21.9061204879,-9.28506280194,0.0
541.9,5148.68,-10.95,-16.76,24.5425490125,-10.1859361153,0.0
512.53,5574.99,-13.34,-18.14,26.9381978082,-9.35452218638,0.0
483.1,6022.92,-15.91,-20.78,27.8626336042,-4.85779709539,0.0
453.74,6492.97,-18.77,-24.33,26.7701659865,-3.36287273835,0.0
424.52,6985.64,-22.22,-27.65,26.3359193516,-3.38772576377,0.0
395.52,7501.47,-26.24,-31.81,27.1268599731,-3.77864101103,0.0
366.82,8041.03,-30.85,-35.97,28.0845652863,-3.3439103848,0.0
338.53,8604.87,-35.63,-41.55,30.8724934221,-2.1317436173,0.0
310.78,9193.58,-40.43,-52.31,36.4222894825,-4.00175620144,0.0
283.68,9807.78,-45.98,-56.46,39.0733153529,-6.98816487631,0.0
257.32,10448.0,-51.86,-59.04,40.1074282632,-7.90511836295,0.0
231.85,11114.88,-57.35,-64.37,43.9612504672,-10.6515906603,0.0
207.41,11809.24,-62.95,-67.99,46.8986431673,-13.8030213123,0.0
184.21,12531.96,-66.96,-70.46,47.0879659394,-10.5081507083,0.0
162.61,13283.92,-66.98,-71.98,45.1271014668,-6.8328889552,0.0
142.94,14065.97,-64.21,-75.34,43.0075478641,-10.4602562155,0.0
125.25,14878.92,-61.04,-82.0,35.1147670318,-10.7356616539,0.0
109.34,15723.54,-59.93,-84.32,24.8402831889,-8.87454889751,0.0
94.98,16600.44,-60.25,-84.75,22.109635101,-11.6225895141,0.0
82.13,17505.85,-60.37,-84.4,17.8034995691,-9.90116247268,0.0
70.88,18425.02,-59.36,-84.21,18.2909482984,-9.18739205646,0.0
61.17,19346.68,-58.93,-84.66,12.766148471,-13.9025496118,0.0
52.77,20270.0,-60.33,-85.09,8.67673025208,-9.73854854678,0.0
45.51,21194.61,-58.41,-85.21,6.05387635822,-6.6858694795,0.0
39.29,22120.19,-57.75,-85.53,1.9533743441,-2.13846819846,0.0
33.92,23046.45,-57.18,-86.11,2.56586337786,3.0234221349,0.0
29.31,23973.18,-55.21,-86.49,-1.18046341689,2.89841980512,0.0
25.36,24900.17,-52.7,-86.46,-2.24526361707,4.87258987525,0.0
21.98,25827.33,-50.64,-86.62,0.198361729666,2.71414335855,0.0
19.08,26754.56,-48.19,-87.05,1.97034866434,8.58234182341,0.0
16.57,27681.82,-48.62,-87.71,7.32230062088,15.7385679895,0.0
14.4,28609.09,-46.52,-88.39,10.349806551,16.8431247341,0.0
12.53,29536.36,-44.65,-89.11,13.3253145233,17.2658409965,0.0


MEM = DETERMINISTIC
TIME = 160506/2100
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
964.02,420.5,22.85,9.72,-9.10528289041,-21.9604126309,0.0
958.15,473.6,22.05,9.43,-10.4338115245,-24.6283098104,0.0
950.92,539.27,21.3,9.24,-11.0955468878,-25.6771741328,0.0
942.31,617.95,20.46,9.06,-11.6168002181,-26.276683422,0.0
932.29,710.1,19.51,8.87,-12.0899617927,-26.639812923,0.0
920.85,816.15,18.44,8.67,-12.5266879529,-26.8024782883,0.0
907.99,936.53,17.24,8.45,-12.9207585031,-26.7875048378,0.0
893.71,1071.68,15.9,8.2,-13.3068457741,-26.6195582183,0.0
878.0,1222.02,14.43,7.93,-13.6249071558,-26.1955245082,0.0
860.9,1387.97,13.01,7.31,-13.7224661508,-25.2631227967,0.0
842.47,1569.95,12.72,5.73,-12.8178062516,-22.7201176396,0.0
822.8,1768.36,12.51,4.51,-7.03126173265,-14.0227614293,0.0
801.96,1983.62,12.24,3.75,-1.17871504752,-6.91757399033,0.0
780.01,2216.12,11.61,3.7,5.23843153399,-0.848440772496,0.0
756.99,2466.26,10.5,0.62,9.52301137582,2.03808006757,0.0
732.95,2734.44,9.04,-2.79,15.2963904999,3.47806229551,0.0
707.93,3021.02,6.89,-3.94,19.2717330217,3.64491551283,0.0
681.98,3326.4,4.17,-3.91,21.9741518342,3.99734219437,0.0
655.19,3650.96,1.25,-4.26,24.514780933,3.77318566914,0.0
627.64,3995.08,-1.72,-6.0,27.358119352,0.783296315798,0.0
599.43,4359.14,-4.95,-9.83,28.4357405408,-2.60787270139,0.0
570.66,4743.54,-8.35,-9.86,26.9566384519,-4.38533787978,0.0
541.51,5148.68,-11.06,-13.04,27.7637985278,-5.29120595943,0.0
512.13,5574.99,-13.83,-16.56,29.2843281532,-7.0035224637,0.0
482.68,6022.92,-16.5,-18.63,29.4784259334,-8.04779713512,0.0
453.3,6492.97,-18.88,-23.16,28.8258348716,-6.48561014204,0.0
424.1,6985.64,-22.23,-27.91,29.2575502066,-5.85685675208,0.0
395.14,7501.47,-25.99,-34.35,31.6843007149,-5.68378017672,0.0
366.52,8041.03,-30.32,-39.84,34.9526971554,-6.61069909662,0.0
338.3,8604.87,-35.18,-42.89,38.0370694056,-5.05495931781,0.0
310.6,9193.58,-40.4,-48.22,40.0344220801,-4.0383126249,0.0
283.52,9807.78,-46.0,-54.7,40.2906110013,-5.36160148839,0.0
257.19,10448.0,-51.51,-60.81,43.1147860996,-8.5291378325,0.0
231.76,11114.88,-57.2,-65.53,47.4864761734,-9.36812866863,0.0
207.33,11809.24,-63.15,-69.7,52.6357650885,-9.21481369154,0.0
184.14,12531.96,-66.65,-71.05,51.6571563359,-2.66203571651,0.0
162.55,13283.92,-67.32,-71.85,49.8147415374,-2.88974671265,0.0
142.9,14065.97,-63.38,-75.4,45.1255894835,-9.92976125388,0.0
125.29,14878.92,-59.77,-82.9,32.2403998483,-13.8915809822,0.0
109.47,15723.54,-58.51,-80.14,24.7367505238,-11.6666089559,0.0
95.18,16600.44,-59.34,-82.47,23.9037429911,-10.8281309054,0.0
82.33,17505.85,-60.05,-84.22,21.0722264274,-11.4603407299,0.0
71.04,18425.02,-60.15,-83.94,19.2048336385,-8.76429386639,0.0
61.26,19346.68,-60.54,-84.51,15.1901248483,-10.9393507943,0.0
52.84,20270.0,-58.93,-85.01,6.43645386713,-7.61651459995,0.0
45.61,21194.61,-57.78,-85.27,8.29817371335,-2.76687077752,0.0
39.4,22120.19,-55.95,-85.53,9.60059205955,3.68339961087,0.0
34.06,23046.45,-55.15,-86.04,7.60423695763,-0.912135052195,0.0
29.47,23973.18,-54.16,-86.45,4.52541518932,-2.20621482575,0.0
25.5,24900.17,-54.28,-86.64,1.60459117571,-1.87608114324,0.0
22.07,25827.33,-52.51,-86.74,-0.0424887024758,3.92633598155,0.0
19.12,26754.56,-51.45,-87.17,6.10242921331,8.42088907006,0.0
16.58,27681.82,-50.44,-87.74,10.1731685359,7.36144027802,0.0
14.4,28609.09,-46.77,-88.48,10.6147345575,11.9430620617,0.0
12.53,29536.36,-44.79,-89.13,5.43765849893,11.3188352349,0.0


MEM = DETERMINISTIC
TIME = 160507/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
966.54,420.5,18.92,2.38,-10.1998953097,-15.97369015,0.0
960.57,473.6,18.29,1.9,-12.4541248924,-19.1923340406,0.0
953.22,539.27,17.59,1.61,-13.5680317891,-20.6239628366,0.0
944.46,617.95,16.78,1.36,-14.2980183296,-21.4227703855,0.0
934.27,710.1,15.85,1.13,-14.8506598559,-21.9178489439,0.0
922.64,816.15,14.79,0.89,-15.2825802047,-22.2113687066,0.0
909.57,936.53,13.59,0.65,-15.6342900659,-22.3696028041,0.0
895.04,1071.68,12.26,0.39,-15.8800490384,-22.3867477217,0.0
879.08,1222.02,10.79,0.14,-16.0550867601,-22.285512228,0.0
861.76,1387.97,10.89,2.21,-16.0911059991,-21.7538211504,0.0
843.18,1569.95,11.41,4.31,-14.9459385747,-20.3762294584,0.0
823.39,1768.36,11.0,4.46,-12.4479403279,-18.3097131381,0.0
802.4,1983.62,10.12,3.74,-7.71175617163,-15.5080380928,0.0
780.27,2216.12,9.69,2.21,-0.954562945004,-12.7548271861,0.0
757.1,2466.26,8.88,0.58,7.4280812368,-9.8824942656,0.0
